curio	অভূতপূর্ব শিল্পকর্ম
curiosity	ঔৎসুক্য।
sorbet	শরবত
curious	উৎসুক
sorcerer	জাদুকর
curium	ইউরেনিয়াম থেকে কৃত্রিমভাবে তৈরি ধাতব-উপাদান।
curl 1	বাঁক
curl 2	কুঞ্চিত করা
sordid	নোংরা
curlew	জলাভূমির লম্বা-ঠোঁটের পাখিবিশেষ।
curling	ভারী চ্যাপটা পাথর দিয়ে বরফের উপর অনুষ্ঠেয় স্কটল্যান্ডীয় খেলাবিশেষ
curly	কুঞ্চিত
curmudgeon	বদরাগী বা কৃপণ
currant	কিশমিশ
sore	স্পর্শ করলে কিংবা ব্যবহার করলে ব্যথা হয় এমন
currency	প্রচলন
current	প্রচলিত
sorghum	জোয়ার বা ভুট্টাজাতীয় খাদ্যশস্য
sonority	কলেজ বা বিশ্ববিদ্যালয়ে মহিলাদের সমিতি
sorrel 1	রান্নায় ব্যবহৃত গুল্মবিশেষ, এর পাতা টক
sorrel 2	পিঙ্গলবর্ণ ঘোড়া
sorrow	দুঃখ বা বিষাদ
sorry	দুঃখিত বা ব্যথিত
sort 1	একই প্রকার বা শ্রেণির ব্যক্তি বা বস্তু
sort 2	ভাগে-ভাগে সাজানো
sorted	গোছানো
sortie	অবরোধকারীদের উপর পরিচালিত অবরুদ্ধ সৈন্যদের আক্রমণ
SOS	বিপন্ন জাহাজ, বিমান ইত্যাদি থেকে জরুরি সাহায্য প্রার্থনা করে (বেতার ইত্যাদির সাহায্যে) প্রেরিত বার্তা
so-so	খুব একটা ভালো নয়
sot	যে ব্যক্তি প্রায় সর্বদা মদের ঘোরে আচ্ছন্ন থাকে
sotto voce	চাপা গলায়
sou	স্বল্পমান প্রাক্তন ফরাসি মুদ্রা
soufflé	পনির ইত্যাদি সহযোগে ডিম, দুধ একত্রে মিশিয়ে ছেঁকে তৈরি করা খাবার
sough	মর্মর বা শনশন ধ্বনি করা
sought	চেষ্টা করা
soul	আত্মা
sound 1	স্বাস্থ্যকর
sound 2	শব্দ
sound 3	ধ্বনিত করা
sound 4	নামক গভীরতামাপক উপকরণ বা যন্ত্র দ্বারা সমুদ্র ইত্যাদির) গভীরতা মাপা
sound 5	প্রণালি
soup 1	স্যুপ
soup 2	শক্তি বাড়িয়ে গতি বাড়াতে মোটরগাড়ি বা তার ইনজিনের সঙ্গে অতিরিক্ত শক্তিবর্ধক যন্ত্রাংশ সংযোজন করা
soupcon	সামান্য পরিমাণ
sour	টক
source	নদীর উৎস
souse	পানিতে ফেলে দেওয়া; পানিতে ডোবানো
soutane	পুরোহিতের আলখাল্লা
south	দক্ষিণ দিক
southerly	দক্ষিণ দিক থেকে প্রবাহিত
southern	দক্ষিণস্থ
Southern Ocean	দক্ষিণ মহাসাগর বা এন্টার্কটিকা মহাসাগর
souvenir	স্মৃতিচিহ্ন
souwester	দক্ষিণ-পশ্চিম থেকে প্রবাহিত ঝড়ো বাতাস
sovereign	সার্বভৌম
soviet	প্রাক্তন সোভিয়েট ইউনিয়নের শ্রমিক পরিষদসমূহের কোনোটি
sow 1	পূর্ণবয়স্ক শূকরী
sow 2	জমিতে (বীজ) বপন করা
soy	সয়াবিন
sozzled	বেশি রকম মাতাল
spa	ওষুধগুণসম্পন্ন খনিজ পানির ঝরনা
space	মহাশূন্য
spacious	প্রশস্ত, চওড়া
space tourism	মহাকাশ পর্যটন
spade	কোদাল
curriculum	পাঠ্যসূচি
currish	খেঁকিকুকুর স্বভাবের
curry 1	তরকারি
curry 2	(ঘোড়ার) গায়ে হাত বুলিয়ে সাফ করা
curse 1	অভিশাপ
spaghetti	সেমাইজাতীয় ইতালীয় খাদ্যবিশেষ
curse 2	অভিশাপ দেওয়া
cursed	অভিশপ্ত
spam 1	কুচিকুচি করে কেটে, মসলা মাখিয়ে রেঁধে পাউরুটির আকারে টিনে ভরতি করে বিক্রি করা শূকরের মাংস
cursive	গোটা গোটা হাতের লেখাবিশিষ্ট
spam 2	অনাকাঙ্ক্ষিত মেসেজ, যা সাধারণত ই-মেইলের মাধ্যমে ইউজারের কাছে পাঠানো হয়। অনেক সময় বিভিন্ন নিউজ গ্রুপ বা বুলেটিনবোর্ডে অপ্রাসঙ্গিক পোস্টকেও স্পাম বলা হয়
cursory	তড়িঘড়িতে করা (কাজ), দায়সারা গোছের (কাজ)
curst	অভিশপ্ত
span	শুরু থেকে শেষাবধি সময়ের দৈর্ঘ্য বা বিস্তার
curt	স্বল্পভাষী
curtail	কাটছাঁট করা
curtain	(দরজা-জানালার) পরদা
spangle	চুমকি
curtsey, curtsy	সৌজন্য
curvature	বক্রতা
  curve	বাঁক
Spaniard	স্পেনের লোক
cushion	গদি
cushy	(চাকরি অথবা কাজকাম প্রসঙ্গে) কম খাটুনি
spaniel	ছোট পা, দীর্ঘ রেশমি লোম ও বড় ঝুলে-থাকা কানওয়ালা কুকুরবিশেষ
cusp	(পাতার) তীক্ষ্ণ ডগা
cuss	অভিশাপ
Spanish	স্পেনের ভাষা
cussed	গোঁয়ার
custard	দুধ ও ডিমের সমন্বয়ে রান্না করা মিষ্টান্ন
spank	পাছায় চড় মারা বা চটিজুতা দিয়ে মারা
custodian	রক্ষক
spanner	নাট-বোলটু লাগানো ও খোলার যন্ত্রবিশেষ
custody	প্রহরা
spar 1	জাহাজের মাস্তুল বা অনুরূপ বস্তু
custom	প্রথা
spar 2	মুষ্টিযুদ্ধের মহড়া দেওয়া
customary	প্রথানুসারী
spar 3	সহজে ভাঙা যায় এমন অধাতব খনিজ পদার্থ
customer	খরিদ্দার
spare 1	অতিরিক্ত
cut 1	কাটা
spare 2	আঘাত করা, ক্ষতি করা, খুন করা বা নষ্ট করা থেকে বিরত থাকা
cut 2	কাটার কাজ
cute	তীক্ষ্ণবুদ্ধিসম্পন্ন
spark 1	বিদ্যুৎপ্রবাহ ভেঙে যাওয়ার ফলে সৃষ্ট আলোর ঝলক
cuticle	চামড়ার বাইরের স্তর
spark 2	হাসিখুশি লোক
cutlass	(ইতিহাস) কিছুটা বক্রদাঁতবিশিষ্ট নাবিকব্যবহৃত ছোট একধারী তলোয়ার
cutler	ছুরি, কাঁটাচামচ ইত্যাদি নির্মাতা ও মেরামতকারী
sparkle	জ্বলজ্বল করা
cutlet	কাটলেট
cutpurse	(ইতিহাস) পকেটমার
sparkling	বোতল খুললে বুদ্বুদ-কণা ওঠে এমন
cutter	কোনো কিছু কর্তন করে যে বা যন্ত্র
cutthroat	খুনি
sparse	পাতলাভাবে ছড়ানো
cutting	সড়ক
cuttlefish	সামুদ্রিক প্রাণিবিশেষ
Spartan	জীবনের সুখস্বাচ্ছন্দ্যের প্রতি উদাসীন, কৃচ্ছ্বসাধনে ভীত নয় এমন
cyanide	বিষাক্ত রাসায়নিক পদার্থবিশেষ
cyber	সাইবার একটি ইংরেজি prefix বা উপসর্গ
spasm	মাংসপেশির আক্ষেপ বা খিঁচুনি
cyberbully	সাইবার-কুতুব
cybercafe	সাইবার কাফে
spasmodic	অনিয়মিত বিরতিতে বা থেকে থেকে ঘটে বা করা হয় এমন
cyberchondriac	সাইবার রোগী
cybeloaf	অফিস বা শিক্ষালয়ে ইন্টারনেটে প্রকৃত কাজ না করে ব্যক্তিগত কাজে লিপ্ত থাকা (মেসেজিং, চ্যাটিং, ইমেইলিং, ব্লগিং বা পর্নো ছবি দেখা)
cybernetics	সাইবারনেটিকস
cyberslacker	অফিসের ইন্টারনেট বা মেইল ফ্যাসিলিটি দাফতরিক কাজে ব্যবহার না করে যিনি ব্যক্তিগত কাজে লাগান
spastic	মস্তিষ্কের পক্ষাঘাতে আক্রান্ত
cycle	ঘটনাচক্র
cyclic	বৃত্তাকারে বিন্যস্ত
cyclical	বৃত্তাকারে বিন্যস্ত
cyclist	সাইকেল আরোহী
cyclone	সাইক্লোন
cyclopaedia	বিশ্বকোষ
Cyclopean	একচক্ষু দৈত্য সাইকলাপসসংক্রান্ত
cyclostyle	সাইক্লোস্টাইল যন্ত্র
spat 1	যে লম্বা সরু ধাতব শলাকায় বিঁধিয়ে মাংস ঝলসানো বা পোড়ানো হয়
cyclotron	পারমাণবিক গবেষণাগারে ব্যবহৃত ধনাত্মক চার্জবিশিষ্ট কণা ত্বরণকারী যন্ত্রবিশেষ
cyder	 আপেল থেকে প্রস্তুত সুরা
cygnet	মরালশাবক
spat 2	হালকা চাটি (মারা)
cylinder	সিলিন্ডার
cymbal	মন্দিরা
spat 3	শামুকের ডিম
cynic	হতাশাবাদী
cynical	নৈরাশ্যবাদীর আচরণসম্পন্ন
spatchcock	মেরে সঙ্গে সঙ্গে রেঁধে-ফেলা হাঁস বা মোরগ
cynosure	দৃষ্টি আকর্ষণে দক্ষ ব্যক্তি
cypher	শূন্য প্রতীক
cypress	সাইপ্রেস বৃক্ষ
spate	নদীর জলস্ফীতি
Cyrillic	স্লাভ ভাষাগোষ্ঠীর ব্যবহৃত বর্ণমালাসংক্রান্ত
spatial	ব্যাপনস্থল বা স্পেসসংক্রান্ত
cyst	প্রাণিদেহের মলকোষ বা পুঁজকোষ
cystitis	(চিকিৎসাশাস্ত্র) মূত্রাশয়ের বৃদ্ধি
spatter	ছিটিয়ে দেওয়া
Czar	(১৯৭১ সাল-পূর্ব) রাশিয়ার জার (সম্রাট)
Czech	চেকজাতি
spatul	বিভিন্ন পদার্থ মেশানোর বা ছড়ানোর কাজে ব্যবহৃত চওড়া, চ্যাপটা, সহজে নোয়ানো বা বাঁকানো যায় এমন ফলাযুক্ত হাতের যন্ত্র বা হাতিয়ার
spavin	ঘোড়ার পিছনের পায়ের মধ্যগ্রন্থিতে বা হাঁটুতে স্ফীতিজনিত রোগ- এতে ঘোড়া খুঁড়িয়ে চলে
spawn	মাছ ও ব্যাঙজাতীয় কতিপয় জলচর প্রাণীর ডিম
spay	(স্ত্রীজাতীয় প্রাণীর) গর্ভাশয় অপসারণ করা
speak	কথা বলা
spear	বল্লম
spearmint	সুগন্ধি লতা বা শাকবিশেষ
spec	speculation- এর সংক্ষিপ্ত কথ্যরূপ, লাভের আশায় গৃহীত ঝুঁকি
special	কোনো বিশেষ বা নির্দিষ্ট ধরনের
speciality	কারো বা কোনোকিছুর বিশেষগুণ বা বৈশিষ্ট্য
specialize, specialise	বিশেষজ্ঞ হওয়া
speciality 2	বিশেষ কোনো অভীষ্ট, বৃত্তি, কর্ম, সামগ্রী; যে বস্তুর জন্য কোনো ব্যক্তি বা স্থান খ্যাতি পেয়েছে
specie	ধাতুমুদ্রা বা মুদ্রা
species	প্রজাতি
specific	সুনির্দিষ্ট
specification	সুনির্দিষ্টকরণ
specify	সুনির্দিষ্টভাবে উল্লেখ করা;
specimen	নমুনা
specious	আপাতদৃষ্টিতে যথার্থ বা সত্য বলে মনে হয় (কিন্তু আসলে তা নয়) এমন
speck	ক্ষুদ্র ফুটকি বা কণা
speckle	বিশেষত গায়ের চামড়া, ছাল, পালক ইত্যাদির উপর বিচিত্রবর্ণের ছোট ফুটকি বা দাগ
specs	চশমা
spectacle	জাঁকজমকপূর্ণ প্রদর্শনী
spectacular	সমারোহপূর্ণ
spectator	দর্শক
spectre	ভূত
spectroscope	বর্ণালি উৎপাদন ও নিরীক্ষণ যন্ত্র
spectrum	বর্ণচ্ছটা
speculate	ধারণা করা
speculation	ধারণা
speculative	ভাবনা বা ধারণা বা অনুমানমূলক
sped	দ্রুততা
speech	বাকশক্তি
speed	দ্রুততা
speed dating	একটি গ্রুপ থেকে প্রত্যেকের সঙ্গে সমপরিমাণ সময় নিয়ে দ্রুত আলাপ সেরে নেওয়া
speedwell	উজ্জ্বল নীলফুলের বুনোগাছ
spelaeology	গুহাবিজ্ঞান
spell 1	জাদুমন্ত্র
spell 2	ব্যাপ্তিকাল
spell 3	বানান করা
spelt 1	বানান করা
spelt 2	এক জাতীয় গম, এ থেকে অত্যন্ত মিহি ময়দা হয়
spend	টাকা খরচ করা
sperm	বীর্য
spermaceti	এক জাতের তিমি মাছের মাথায় দ্রবীভূত আকারে প্রাপ্ত সাদা, মোমের মতো তৈলাক্ত পদার্থ- বিভিন্ন ধরনের মলম, মোমবাতি ইত্যাদি তৈরিতে এই পদার্থ ব্যবহৃত হয়
spermatazoon	শুক্রাণু
spew	বমি করা
sphagnum	জলাভূমিতে উৎপন্ন শ্যাওলা জাতীয় বস্তু, প্যাকিংকর্ম ও ওষুধ হিসেবে এটি ব্যবহৃত হয়
sphere	যেকোনো সম্পূর্ণ গোলাকার বস্তু
sphinx	যে ব্যক্তি তার উদ্দেশ্য, মনোভাব গোপন রাখে
spice	মসলা
spick	পরিষ্কার-পরিচ্ছন্ন
spider	মাকড়সা
spied	গুপ্তচর
spiel	ইনিয়েবিনিয়ে বলা
spigot	কাঠের ছিপি
spike	তীক্ষ্ণ, সুচালো আগা বা মুখ
disinfect	ব্যাকটেরিয়ার সংক্রমণ থেকে মুক্ত করা
disinfest	কীটপতঙ্গ, ইঁদুর ইত্যাদির উপদ্রব থেকে মুক্ত করা
disinflation	মুদ্রাস্ফীতি থেকে স্বাভাবিক অবস্থায় প্রত্যাবর্তন
disingenuous	অসরল
disinherit	উত্তরাধিকার থেকে বঞ্চিত করা
disintegrate	নানা অংশে বিভক্ত
disinter	মাটি খুঁড়ে বের করা
disinterested	নৈর্ব্যক্তিক
disjoint	গ্রন্থি থেকে বিচ্ছিন্ন করা
disjointed	(বক্তৃতা বা লেখাবিষয়ক) অসংলগ্ন
disjunctive	বিচ্ছিন্ন করে এমন
disk	গোলাকার সমতল থালার মতো বস্তু
dislike	অপছন্দ করা
dislocate	স্থানচ্যুত করা
dislodge	বাসস্থান বা অধিকৃত স্থান থেকে উৎখাত করা
disloyal	অবাধ্য
dismal	নীরস
dismantle	অংশ বিচ্ছিন্ন করা
dismay	হতাশার অনুভূতি বা আতঙ্ক
dismember	অঙ্গপ্রত্যঙ্গ বিচ্ছিন্ন করা
dismiss	চাকরি থেকে বরখাস্ত করা
dismount	(বাহন থেকে) অবতরণ করা
disobedience	অবাধ্যতা
disobey	আদেশ অমান্য করা
disoblige	সাহায্য করতে অস্বীকার করা
disorder	বিশৃঙ্খলা
disorderly	বিশৃঙ্খল অবস্থায় আছে এমন
disorganize, disorganise	বিশৃঙ্খল করা
disorientate	কাউকে কোনো কিছুর চালচলন চিনতে বা বুঝতে না-দেওয়া
disown	মানতে অস্বীকার করা
disparage	অবমূল্যায়ন করা
disparate	অসদৃশ
disparity	বৈষম্য
dispassionate	আবেগমুক্ত
dispatch 1, dispatch	দ্রুত প্রেরণ
dispatch 2, despatch	কোনো বিশেষ উদ্দেশ্যে কোথাও পাঠানো
dispel	দূর করা
dispensable	পরিহার্য
dispensary	ওষুধ বিতরণকারী প্রতিষ্ঠান
dispensation	বণ্টন বা প্রয়োগ
dispense	বণ্টন করা
disperse	ছত্রভঙ্গ হওয়া
dispirit	নিরুৎসাহিত করা
displace	স্থানচ্যুত করা
displacement	স্থানচ্যুতি
display 1	প্রদর্শন করা
display 2	প্রদর্শন
displease	অসন্তুষ্ট করা
displeasure	অসন্তোষ
disport	খেলা করা
disposable	এমনভাবে তৈরি যাতে ব্যবহারের পর ফেলে দেওয়া চলে
disposal	পরিত্যাগকরণ
dispose	শেষ করা
disposition	বিন্যাস
dispossess	অধিকারচ্যুত করা
disproof	খণ্ডন
disproportion	অনুপাতের অভাব
disprove	ভুল বা মিথ্যা প্রমাণ করা
disputable	বিতর্কিত
disputant	বিতর্ক বা বিরোধকারী ব্যক্তি
disputation	বিতর্ক
disputations	তর্কপ্রবণ
dispute 1	বিরোধ
dispute 2	তর্ক করা
disqualification	অযোগ্যতা
disqualify	অযোগ্য করা
disquiet	চিন্তিত করা
disquisition	কোনো বিষয়ের উপর দীর্ঘ, বিস্তৃত রচনা বা বক্তৃতা
disregard	অগ্রাহ্য করা
disrepair	মেরামতের অভাবে দুর্দশা
disreputable	কুখ্যাত
disrepute	কুখ্যাতি
disrespect	অসম্মান
disrobe	পোশাক খুলে ফেলা
disrupt	ভাঙা
dissatisfaction	অসন্তোষ
dissatisfy	অসন্তুষ্ট করা
dissect	(প্রাণিদেহ, উদ্ভিদ ইত্যাদির পরীক্ষায়) ব্যবচ্ছেদ করা
dissemble	ছদ্মবেশ ধারণ করা
disseminate	ধারণা, তত্ত্ব ইত্যাদি প্রচার করা
dissension	ক্রুদ্ধ
dissent 1	ভিন্নমতের প্রকাশ
dissent 2	ভিন্নমতাবলম্বন করা
dissertation	গবেষণামূলক দীর্ঘ নিবন্ধ
disservice	অহিতসাধন
dissident	ভিন্নমতাবলম্বী
dissimilar	অসদৃশ
dissimulate	প্রকৃত মনোভাব, অনুভূতি গোপনসহ ভিন্ন অবস্থার ভান করা
dissipate	দূর করা
dissipation	তুচ্ছ বা ক্ষতিকর আমোদপ্রমোদে লিপ্ত অবস্থা
dissociate	পৃথক করা
dissoluble	দ্রব করা যায় এমন
dissolute	অসচ্চরিত্র
dissolution	দ্রবণ
dissolve	গলানো
dissonance	সুরের অমিল
dissuade	কোনো কাজ করা থেকে বিরত রাখা
distaff	সুতা কাটার সময় পশম, শণ ইত্যাদি জড়িয়ে রাখার জন্য ব্যবহৃত কাটিম
distance	দূরত্ব
distant	দূরবর্তী
distaste	অপছন্দ
distemper 1	ঘরের দেওয়াল রং করার পদ্ধতি
distemper 2	বিপজ্জনক সংক্রামক রোগ, যা দ্বারা পশুরা আক্রান্ত হয়
distend	ফোলা বা ফোলানো
distil	ফোঁটায় ফোঁটায় ঝরা বা ঝরানো
distiller	চোলাইকারী (বিশেষত হুইস্কির)
distinct	সহজে দৃষ্ট
distinction	পার্থক্য
distinctive	স্বাতন্ত্র্যসূচক
distinguish	দুটি জিনিসের মধ্যে পার্থক্য শোনা, দেখা, বোঝা ও চেনা প্রভৃতি
distort	বিকৃত করা
distract	মনোযোগ ভিন্নমুখী করা
distraction	চিত্তবিক্ষেপ
distrain	(প্রধানত বাকি ভাড়া বা মূল্যের দায়ে) মাল ক্রোক করা
distrait	আনমনা
distraught	বিক্ষিপ্তচিত্র
distress 1	নিদারুণ বেদনা বা যন্ত্রণা
distress 2	বেদনা, যন্ত্রণা বা মর্মপীড়া দেওয়া;
distribute	বিতরণ করা
distribution	বিতরণ
distributive	বিতরণ সম্পর্কিত
district	জেলা
distrust	সন্দেহ
disturb	বিশৃঙ্খল করা
disturbance	বিশৃঙ্খলা
disunion	সংযোগছিন্নতা
disunite	বিচ্ছিন্ন করা
disunity	অনৈক্য
disuse	অব্যবহার
disyllabic	দুই অক্ষর (সিলেবল) বিশিষ্ট (শব্দ)
ditch	পরিখা
dither	ইতস্তত করা
ditto	(সংক্ষেপ do) পূর্বে উল্লিখিত
ditty	ছোট সাদাসিধা গান
diuretic	মূত্রবর্ধক
diurnal	আহ্নিক (যেমন আহ্নিক গতি)
divagate	বিপথে যাওয়া
divan	হেলান দেওয়ার ব্যবস্থাবিহীন লম্বা, নিচু এবং নরম আসন
dive 1	পানিতে বা শূন্যে ঝাঁপ
dive 2	মাথা নিচের দিকে দিয়ে পানিতে ঝাঁপ দেওয়া
diverge	নির্দিষ্ট কেন্দ্র থেকে বিভিন্ন কেন্দ্রে ছড়িয়ে পড়া
diverse	নানা রকম
diversify	বিভিন্ন রকম করা
diversion	গতিপরিবর্তন
diversity	বহুমুখিতা
divert	গতিপথ পাল্টে দেওয়া
divest	পোশাক খুলে নেওয়া
divide 1	পৃথক করা
divide 2	বিভাজনকারী কোনো বিষয় বা বস্তু, বিশেষত দুই নদীর অববাহিকার বিভাজক জলবিভাজিকা
spikenard	দীর্ঘদেহ
dividend	ভাজ্য
dividers	রেখা বা কোণ বিভক্ত করতে ব্যবহৃত কম্পাস ইত্যাদি
divination	ভবিষ্যৎ কখন
spill 1	ছলকে ফেলা বা ছলকে পড়া
divine 1	ঐশ্বরিক
spill 2	মোমবাতি, লণ্ঠন ইত্যাদি জ্বালানোর জন্য কিংবা পাইপের তামাক অথবা অনুরূপ কিছুতে আগুন ধরানোর জন্য ব্যবহৃত কাঠের পাতলা ছিলকা বা কাগজের পেঁচানো বা মোচড়ানো টুকরা
divine 2	ভবিষ্যৎ সম্পর্কে জানা
spilt	ছলকে ফেলা বা ছলকে পড়া
diviner	ভবিষ্যদ্বক্তা, গণক, বিশেষত যারা মাটির নিচে কোথায় জল বা কোনো ধাতু আছে তা বলে দিতে পারে বলে দাবি করে
divinity	দেবত্ব
spin	সুতা কাটা
divisible	নিঃশেষে বিভাজ্য
spinach	সবজি হিসেবে ব্যবহৃত বাগানে চাষ-করা উদ্ভিদবিশেষ
division	বিভাজন
spinal	মেরুদণ্ডগত
divisive	বিভেদকারী
divisor	ভাজক
spindle	সুতাকাটার টাকু
divorce 1	বিবাহবিচ্ছেদ
spindrift	সমুদ্রের উপর ভাসমান ফেনা
divorce 2	বিবাহবিচ্ছেদ ঘটানো
spine	মেরুদণ্ড
divulge	গোপন কথা ফাঁস করা
spinet	পিয়ানোজাতীয় বাদ্যযন্ত্র
Diwali	পূর্বভারতে কালীপূজা উপলক্ষে, উত্তর ও পশ্চিম ভারতে লক্ষ্মী ও গণেশ পূজা উপলক্ষে রাতে নানা ধরনের আলোকসজ্জা ও আতশবাজি পোড়ানোর হৈমন্তিক হিন্দু উৎসববিশেষ
spinnish	মিডিয়ার সামনে মুখপাত্রের ভাষা (বিশেষত কোনো রাজনৈতিক দল বা রাজনৈতিক নেতার)
dizzy	(ব্যক্তি) মাথা ঝিমঝিম করছে এমন
spinnaker	ইয়ট নামে এক ধরনের বাইচের নৌকায় প্রধান মাস্তুলের উপর প্রধান পালের বিপরীত দিকে সংযোজিত বড় ত্রিকোণাকার পাল
spinney	ঝোপ
spinster	চিরকুমারী
spiral	পেঁচালো, পেঁচানো বা সর্পিল গতি, আকৃতি ইত্যাদি
do 1	main verb- এর সঙ্গে ব্যবহার 
spire	মোচাকার চূড়া
do 2	কোনো কিছু করা
do 3	প্রতারণা
do 4	ditto- এর  সংক্ষেপ
spirit	আত্মা
do 5	স্বরগ্রামের প্রথম স্বর, ষড়জ বা সা
doab	দুই নদীর মধ্যবর্তী সমতল ভূমি, বিশেষভাবে গঙ্গা ও যমুনা নদীর মধ্যবর্তী অঞ্চল
spiritual	আত্মিক বা আধ্যাত্মিক বা অন্তর্জাগতিক
spiritualism	মৃতের আত্মার কাছ থেকে বার্তালাভ সম্ভব- এই বিশ্বাস
dobbin	খাবারের ঘোড়ার আদুরে নাম
spiritualize, spiritualise	পবিত্র করা
docile	সহজে বশ মানে এমন
dock 1	জাহাজঘাটা
spirituous	কোহল বা সুরাযুক্ত
dock 2	(জাহাজ) ডকে ঢোকা
dock 3	কাঠগড়া
dock 4	কেটে ছোট করা
dock 5	বড় পাতা এবং ছোটো সবুজ ফুল ধরে এমন এক ধরনের সাধারণ আগাছা
docket	চিঠি বা দলিলের বিষয়বস্তুর সারসংক্ষেপ
spirt	অকস্মাৎ সবেগে নির্গত বা উৎসারিত হওয়া
doctor	চিকিৎসক
doctorate	যে উপাধি (ডিগ্রি) অর্জন করলে ডক্টর হওয়া যায়
spit 1	যে ক্ষুদ্র সংকীর্ণ স্থলভাগ শলাকার আকারে জলভাগে প্রবেশ করেছে
doctrinaire	তাত্ত্বিক
doctrinal	মতবাদগত
spit 2	থুতু ফেলা
doctrine	মতবাদ
spit 3	এক কোদাল পরিমিত গভীরতা
document	প্রমাণ
spite	অশুভ ইচ্ছা
documentary	দলিলসংক্রান্ত
spittle	থুতু
dodder	কাঁপা বা কম্পমান হওয়া (জরা, দুর্বলতা ইত্যাদির কারণে)
spittoon	পিকদানি
dodge 1	হঠাৎ পাশ কাটানোর ক্রিয়া
spiv	যে ব্যক্তির নিয়মিত কর্মসংস্থান নেই অথচ যে ব্যক্তি সন্দেহজনক পন্থায় অর্থ উপার্জন করে এবং কেতাদুরস্ত পোশাক পরে মজা করে বেড়ায়
dodge 2	হঠাৎ সরে গিয়ে আঘাত বা কোনো কিছু এড়িয়ে যাওয়া
dodgy	কৌশলপূর্ণ
dodo	মরিশাস দ্বীপের ওড়ার ক্ষমতাহীন অধুনালুপ্ত বড় পাখিবিশেষ
splash	ছিটানো বা ছিটিয়ে দেওয়া
splay	বিপরীত প্রান্ত বা পার্শ্বদ্বয়কে পরস্পর থেকে সরিয়ে বা ছড়িয়ে দেওয়া
doe	স্ত্রীজাতীয় হরিণ অথবা খরগোশ
spleen	প্লীহা
doer	যে কাজ করে
does	--------
splendid	জমকালো
doff	ছাড়া
splendiferous	চমৎকার
splendour	চমৎকারিত্ব
splenetic	বদমেজাজি
dog 1	কুকুর
dog 2	(কুকুরের মতো) নিবিড়ভাবে অনুসরণ করা
splice	পাকিয়ে একত্র করা
dogged	একগুঁয়ে
splint	ভাঙা হাড় যথাস্থানে আটকে রাখতে হাত, পা ইত্যাদির সঙ্গে বাঁধা কাঠের পাত
doggerel	অনিয়মিত ছন্দের মূল্যহীন বা বাজে কবিতা
splinter	কঠিন বস্তুর তীক্ষ্ণ টুকরা
dog-grass	দূর্বা ঘাস
split	বিশেষত লম্বালম্বিভাবে ভেঙে টুকরা হওয়া বা টুকরা করা
dogma	অন্ধবিশ্বাস বা গোঁড়া মতবাদ
dogmatic	(ব্যক্তি) মূল্যহীন বা গোঁড়া মতবাদ প্রকাশ করে এমন
splosh	----
splotch	প্রলেপ বা দাগ বা ছোপ
dogmatism	গোঁড়ামি
splurge	জাহির করা
dogmatize, dogmatise	প্রমাণ উপস্থাপন না-করে নিশ্চিত মত প্রকাশ করা;
doh	--------
splutter	দ্রুত ও অসংলগ্নভাবে কথা বলা
doily, doyley, doyly	বৌল বা ডিশের নিচে স্থাপিত গোলাকার বা চতুষ্কোণ কাগজ, কাপড়ের টুকরা বা ম্যাট
spoil	অকেজো করা
doings	কার্যকলাপ
spoke 1	চাকার শিক
doldrums	নিরক্ষীয় শান্ত বলয়, যেখানে পালতোলা জাহাজসমূহ স্থির হয়ে পড়ত
dole	অংশ বা ভাগ
spoke 2	----
spokesman	মুখপাত্র
doleful	বেদনাময়
spoliation	যুদ্ধরত দেশ কর্তৃক নিরপেক্ষ দেশের বাণিজ্যিক জাহাজ লুণ্ঠন
doll 1	পুতুল
doll 2	(কথ্য) সযত্নে সাজপোশাক করা
sponge	সহজে পানি শুষে নিতে পারে এমন ছোট ছোট ছিদ্রযুক্ত স্থিতিস্থাপক পদার্থ দ্বারা গঠিত কতিপয় সরলদেহ সামুদ্রিক প্রাণী
dollar	যুক্তরাষ্ট্র, কানাডা, অস্ট্রেলিয়াসহ পৃথিবীর কয়েকটি দেশে ব্যবহৃত মুদ্রার নাম
dollop	খাদ্যদ্রব্যের আকারহীন দলা
dolly	(শিশুবুলি) পুতুল
sponsor	যে ব্যক্তি অন্যের দায়িত্ব গ্রহণে প্রতিশ্রুতিবদ্ধ হয়
dolour	শোক
dolmen	পাথরের টেবিল
dolphin	তিনি জাতীয় সামুদ্রিক প্রাণী
spontaneous	স্বতঃস্ফূর্ত
dolt	নির্বোধ ব্যক্তি
spoof	ধাপ্পা 
domain	রাজ্য
spook	ভূত
dome	গম্বুজ
spool	নাটাই, টাকু বা কাটিম
Domesday Book	১০৮৬ খ্রিস্টাব্দে রাজা প্রথম উইলিয়মের নির্দেশে প্রণীত সমগ্র ইংল্যান্ডের ভূমিসমূহের মালিকানা, আয়তন ও মূল্য সম্পর্কিত খতিয়ান বা বিবরণ
spoon 1	চামচ
domestic	ঘরোয়া
spoon 2	এমন আচরণ করা যাতে মনে হয় আলোচ্য ব্যক্তি প্রেমাসক্ত হয়ে পড়েছে
domesticate	(ব্যক্তি) সাংসারিক করা
spoonerism	প্রারম্ভিক ধ্বনির ভ্রান্ত বিন্যাসের ফলে সৃষ্ট শব্দবিপর্যয়
domesticity	গার্হস্থ্য বা পারিবারিক জীবন
